turn,n_count,episode_id,decay_score,topic_label,n_total_in_store
61,10,e35a01bd-c1f8-48c4-9269-c777e93a1227,0.9994615891063033,ce38e723-859f-41d4-a5a4-2d157af73574,60
61,10,4f01f428-cb50-481c-b802-1583664bbea5,0.9994615891063033,c37f333d-63e0-417f-b8d5-d251477f7eea,60
61,10,34187a01-c51d-4bc8-bd9c-90915717980a,0.9994615890785405,a7985c10-d97f-45bb-b3da-11433108ba43,60
61,10,8b691aef-fa36-40e4-87cb-642a1649883a,0.9994615890507776,ce38e723-859f-41d4-a5a4-2d157af73574,60
61,10,33b36e44-8f5e-43a2-ad5c-c479a313ffab,0.9994615890507776,ce38e723-859f-41d4-a5a4-2d157af73574,60
61,10,0c600398-e467-46fd-a21e-48948c60dddb,1.0,d3842fd5-d769-45ff-8c38-23e321158efd,60
62,10,069b1fe5-a4ba-4e49-a2b1-8e42b3308a80,0.9993369131615312,ce38e723-859f-41d4-a5a4-2d157af73574,61
62,10,85e15072-7f49-471c-823d-fe75fb12ef6c,0.9993369129116969,ce38e723-859f-41d4-a5a4-2d157af73574,61
62,10,afbac3cb-a246-4194-81ff-1dced270d53b,0.9993369129116969,c46fd36b-5cbf-4d29-9c14-d12a5c67afe1,61
62,10,66c98bcc-2e06-4b06-b287-1d2a4a4653bf,0.9993369128839376,353f67e4-6ffa-4386-854f-de3da3af850a,61
62,10,e35a01bd-c1f8-48c4-9269-c777e93a1227,0.9993369128561782,ce38e723-859f-41d4-a5a4-2d157af73574,61
62,10,4f01f428-cb50-481c-b802-1583664bbea5,0.9993369128561782,c37f333d-63e0-417f-b8d5-d251477f7eea,61
62,10,34187a01-c51d-4bc8-bd9c-90915717980a,0.9993369128284189,a7985c10-d97f-45bb-b3da-11433108ba43,61
62,10,8b691aef-fa36-40e4-87cb-642a1649883a,0.9993369128284189,ce38e723-859f-41d4-a5a4-2d157af73574,61
62,10,33b36e44-8f5e-43a2-ad5c-c479a313ffab,0.9993369128006595,ce38e723-859f-41d4-a5a4-2d157af73574,61
62,10,59c1154b-0899-4d2c-8204-599eb41a7c85,1.0,727eefb0-8067-43ba-b483-d8acd91b0c64,61
63,10,069b1fe5-a4ba-4e49-a2b1-8e42b3308a80,0.9993332595091776,ce38e723-859f-41d4-a5a4-2d157af73574,62
63,10,85e15072-7f49-471c-823d-fe75fb12ef6c,0.9993332592871036,ce38e723-859f-41d4-a5a4-2d157af73574,62
63,10,afbac3cb-a246-4194-81ff-1dced270d53b,0.9993332592593444,c46fd36b-5cbf-4d29-9c14-d12a5c67afe1,62
63,10,66c98bcc-2e06-4b06-b287-1d2a4a4653bf,0.999333259231585,353f67e4-6ffa-4386-854f-de3da3af850a,62
63,10,e35a01bd-c1f8-48c4-9269-c777e93a1227,0.999333259231585,ce38e723-859f-41d4-a5a4-2d157af73574,62
63,10,4f01f428-cb50-481c-b802-1583664bbea5,0.9993332592038258,c37f333d-63e0-417f-b8d5-d251477f7eea,62
63,10,34187a01-c51d-4bc8-bd9c-90915717980a,0.9993332591760665,a7985c10-d97f-45bb-b3da-11433108ba43,62
63,10,8b691aef-fa36-40e4-87cb-642a1649883a,0.9993332591760665,ce38e723-859f-41d4-a5a4-2d157af73574,62
63,10,33b36e44-8f5e-43a2-ad5c-c479a313ffab,0.9993332591483073,ce38e723-859f-41d4-a5a4-2d157af73574,62
63,10,424e19fd-a0be-4813-a68f-0ca78e8f6967,1.0,91964f35-1147-4a43-9bfc-571538ca4018,62
64,10,069b1fe5-a4ba-4e49-a2b1-8e42b3308a80,0.9993320914280762,ce38e723-859f-41d4-a5a4-2d157af73574,63
64,10,85e15072-7f49-471c-823d-fe75fb12ef6c,0.9993320912060024,ce38e723-859f-41d4-a5a4-2d157af73574,63
64,10,afbac3cb-a246-4194-81ff-1dced270d53b,0.9993320911782432,c46fd36b-5cbf-4d29-9c14-d12a5c67afe1,63
64,10,66c98bcc-2e06-4b06-b287-1d2a4a4653bf,0.9993320911782432,353f67e4-6ffa-4386-854f-de3da3af850a,63
64,10,e35a01bd-c1f8-48c4-9269-c777e93a1227,0.9993320911504839,ce38e723-859f-41d4-a5a4-2d157af73574,63
64,10,4f01f428-cb50-481c-b802-1583664bbea5,0.9993320911504839,c37f333d-63e0-417f-b8d5-d251477f7eea,63
64,10,34187a01-c51d-4bc8-bd9c-90915717980a,0.9993320911227247,a7985c10-d97f-45bb-b3da-11433108ba43,63
64,10,8b691aef-fa36-40e4-87cb-642a1649883a,0.9993320910949655,ce38e723-859f-41d4-a5a4-2d157af73574,63
64,10,33b36e44-8f5e-43a2-ad5c-c479a313ffab,0.9993320910949655,ce38e723-859f-41d4-a5a4-2d157af73574,63
64,10,19ad37fa-43ff-4551-80b7-7444c46d9e77,1.0,ceb91a31-659a-4458-853e-7514a6414191,63
65,10,069b1fe5-a4ba-4e49-a2b1-8e42b3308a80,0.9993308415420037,ce38e723-859f-41d4-a5a4-2d157af73574,64
65,10,85e15072-7f49-471c-823d-fe75fb12ef6c,0.9993308413199302,ce38e723-859f-41d4-a5a4-2d157af73574,64
65,10,afbac3cb-a246-4194-81ff-1dced270d53b,0.999330841292171,c46fd36b-5cbf-4d29-9c14-d12a5c67afe1,64
65,10,66c98bcc-2e06-4b06-b287-1d2a4a4653bf,0.999330841292171,353f67e4-6ffa-4386-854f-de3da3af850a,64
65,10,e35a01bd-c1f8-48c4-9269-c777e93a1227,0.9993308412644119,ce38e723-859f-41d4-a5a4-2d157af73574,64
65,10,4f01f428-cb50-481c-b802-1583664bbea5,0.9993308412366526,c37f333d-63e0-417f-b8d5-d251477f7eea,64
65,10,34187a01-c51d-4bc8-bd9c-90915717980a,0.9993308412366526,a7985c10-d97f-45bb-b3da-11433108ba43,64
65,10,8b691aef-fa36-40e4-87cb-642a1649883a,0.9993308412088934,ce38e723-859f-41d4-a5a4-2d157af73574,64
65,10,33b36e44-8f5e-43a2-ad5c-c479a313ffab,0.9993308412088934,ce38e723-859f-41d4-a5a4-2d157af73574,64
65,10,ccdedf24-1cc6-4223-b74c-174acdee4681,1.0,ce38e723-859f-41d4-a5a4-2d157af73574,64
66,10,069b1fe5-a4ba-4e49-a2b1-8e42b3308a80,0.9994585199588153,ce38e723-859f-41d4-a5a4-2d157af73574,65
66,10,85e15072-7f49-471c-823d-fe75fb12ef6c,0.9994585197089507,ce38e723-859f-41d4-a5a4-2d157af73574,65
66,10,afbac3cb-a246-4194-81ff-1dced270d53b,0.9994585196811879,c46fd36b-5cbf-4d29-9c14-d12a5c67afe1,65
66,10,66c98bcc-2e06-4b06-b287-1d2a4a4653bf,0.9994585196534252,353f67e4-6ffa-4386-854f-de3da3af850a,65
66,10,e35a01bd-c1f8-48c4-9269-c777e93a1227,0.9994585196534252,ce38e723-859f-41d4-a5a4-2d157af73574,65
66,10,4f01f428-cb50-481c-b802-1583664bbea5,0.9994585196256625,c37f333d-63e0-417f-b8d5-d251477f7eea,65
66,10,34187a01-c51d-4bc8-bd9c-90915717980a,0.9994585195978998,a7985c10-d97f-45bb-b3da-11433108ba43,65
66,10,8b691aef-fa36-40e4-87cb-642a1649883a,0.9994585195978998,ce38e723-859f-41d4-a5a4-2d157af73574,65
66,10,33b36e44-8f5e-43a2-ad5c-c479a313ffab,0.999458519570137,ce38e723-859f-41d4-a5a4-2d157af73574,65
66,10,221b0d0c-5f88-4e99-b9f7-e55ef94d9a36,1.0,6ebb6137-34e6-41bb-bd16-2ebe7bad0a54,65
67,10,069b1fe5-a4ba-4e49-a2b1-8e42b3308a80,0.9993339727835462,ce38e723-859f-41d4-a5a4-2d157af73574,66
67,10,85e15072-7f49-471c-823d-fe75fb12ef6c,0.9993339725337127,ce38e723-859f-41d4-a5a4-2d157af73574,66
67,10,afbac3cb-a246-4194-81ff-1dced270d53b,0.9993339725059533,c46fd36b-5cbf-4d29-9c14-d12a5c67afe1,66
67,10,66c98bcc-2e06-4b06-b287-1d2a4a4653bf,0.9993339724781941,353f67e4-6ffa-4386-854f-de3da3af850a,66
67,10,e35a01bd-c1f8-48c4-9269-c777e93a1227,0.9993339724781941,ce38e723-859f-41d4-a5a4-2d157af73574,66
67,10,4f01f428-cb50-481c-b802-1583664bbea5,0.9993339724504349,c37f333d-63e0-417f-b8d5-d251477f7eea,66
67,10,34187a01-c51d-4bc8-bd9c-90915717980a,0.9993339724504349,a7985c10-d97f-45bb-b3da-11433108ba43,66
67,10,8b691aef-fa36-40e4-87cb-642a1649883a,0.9993339724226755,ce38e723-859f-41d4-a5a4-2d157af73574,66
67,10,33b36e44-8f5e-43a2-ad5c-c479a313ffab,0.9993339723949163,ce38e723-859f-41d4-a5a4-2d157af73574,66
67,10,cb75df4b-1738-4cc6-bc9d-bbee916ecd37,1.0,ce38e723-859f-41d4-a5a4-2d157af73574,66
68,10,069b1fe5-a4ba-4e49-a2b1-8e42b3308a80,0.9993407754673674,ce38e723-859f-41d4-a5a4-2d157af73574,67
68,10,85e15072-7f49-471c-823d-fe75fb12ef6c,0.9993407752175322,ce38e723-859f-41d4-a5a4-2d157af73574,67
68,10,afbac3cb-a246-4194-81ff-1dced270d53b,0.9993407751897727,c46fd36b-5cbf-4d29-9c14-d12a5c67afe1,67
68,10,66c98bcc-2e06-4b06-b287-1d2a4a4653bf,0.9993407751620133,353f67e4-6ffa-4386-854f-de3da3af850a,67
68,10,e35a01bd-c1f8-48c4-9269-c777e93a1227,0.9993407751620133,ce38e723-859f-41d4-a5a4-2d157af73574,67
68,10,4f01f428-cb50-481c-b802-1583664bbea5,0.9993407751342538,c37f333d-63e0-417f-b8d5-d251477f7eea,67
68,10,34187a01-c51d-4bc8-bd9c-90915717980a,0.9993407751342538,a7985c10-d97f-45bb-b3da-11433108ba43,67
68,10,8b691aef-fa36-40e4-87cb-642a1649883a,0.9993407751064943,ce38e723-859f-41d4-a5a4-2d157af73574,67
68,10,33b36e44-8f5e-43a2-ad5c-c479a313ffab,0.9993407751064943,ce38e723-859f-41d4-a5a4-2d157af73574,67
68,10,7794e4dc-f52c-4d2e-b2b2-a972b5bfd31d,1.0,ede2f883-debf-4055-9bf2-81d84b73685d,67
69,10,069b1fe5-a4ba-4e49-a2b1-8e42b3308a80,0.999332665017102,ce38e723-859f-41d4-a5a4-2d157af73574,68
69,10,85e15072-7f49-471c-823d-fe75fb12ef6c,0.9993326647672689,ce38e723-859f-41d4-a5a4-2d157af73574,68
69,10,afbac3cb-a246-4194-81ff-1dced270d53b,0.9993326647395097,c46fd36b-5cbf-4d29-9c14-d12a5c67afe1,68
69,10,66c98bcc-2e06-4b06-b287-1d2a4a4653bf,0.9993326647395097,353f67e4-6ffa-4386-854f-de3da3af850a,68
69,10,e35a01bd-c1f8-48c4-9269-c777e93a1227,0.9993326647117504,ce38e723-859f-41d4-a5a4-2d157af73574,68
69,10,4f01f428-cb50-481c-b802-1583664bbea5,0.9993326647117504,c37f333d-63e0-417f-b8d5-d251477f7eea,68
69,10,34187a01-c51d-4bc8-bd9c-90915717980a,0.9993326646839912,a7985c10-d97f-45bb-b3da-11433108ba43,68
69,10,8b691aef-fa36-40e4-87cb-642a1649883a,0.9993326646839912,ce38e723-859f-41d4-a5a4-2d157af73574,68
69,10,33b36e44-8f5e-43a2-ad5c-c479a313ffab,0.9993326646562319,ce38e723-859f-41d4-a5a4-2d157af73574,68
69,10,f0f2aae2-719f-4c4c-8b3f-53c9aad166f3,1.0,ceb91a31-659a-4458-853e-7514a6414191,68
70,10,069b1fe5-a4ba-4e49-a2b1-8e42b3308a80,0.9993233528068102,ce38e723-859f-41d4-a5a4-2d157af73574,69
70,10,85e15072-7f49-471c-823d-fe75fb12ef6c,0.9993233525847384,ce38e723-859f-41d4-a5a4-2d157af73574,69
70,10,afbac3cb-a246-4194-81ff-1dced270d53b,0.9993233525569793,c46fd36b-5cbf-4d29-9c14-d12a5c67afe1,69
70,10,66c98bcc-2e06-4b06-b287-1d2a4a4653bf,0.9993233525292203,353f67e4-6ffa-4386-854f-de3da3af850a,69
70,10,e35a01bd-c1f8-48c4-9269-c777e93a1227,0.9993233525292203,ce38e723-859f-41d4-a5a4-2d157af73574,69
70,10,4f01f428-cb50-481c-b802-1583664bbea5,0.9993233525014614,c37f333d-63e0-417f-b8d5-d251477f7eea,69
70,10,34187a01-c51d-4bc8-bd9c-90915717980a,0.9993233525014614,a7985c10-d97f-45bb-b3da-11433108ba43,69
70,10,8b691aef-fa36-40e4-87cb-642a1649883a,0.9993233524737024,ce38e723-859f-41d4-a5a4-2d157af73574,69
70,10,33b36e44-8f5e-43a2-ad5c-c479a313ffab,0.9993233524459434,ce38e723-859f-41d4-a5a4-2d157af73574,69
70,10,c5ad579a-3a7a-4af9-a77e-03001354b849,1.0,6ebb6137-34e6-41bb-bd16-2ebe7bad0a54,69
71,10,069b1fe5-a4ba-4e49-a2b1-8e42b3308a80,0.999341300454526,ce38e723-859f-41d4-a5a4-2d157af73574,70
71,10,85e15072-7f49-471c-823d-fe75fb12ef6c,0.9993413002324502,ce38e723-859f-41d4-a5a4-2d157af73574,70
71,10,afbac3cb-a246-4194-81ff-1dced270d53b,0.9993413002324502,c46fd36b-5cbf-4d29-9c14-d12a5c67afe1,70
71,10,66c98bcc-2e06-4b06-b287-1d2a4a4653bf,0.9993413002046907,353f67e4-6ffa-4386-854f-de3da3af850a,70
71,10,e35a01bd-c1f8-48c4-9269-c777e93a1227,0.9993413002046907,ce38e723-859f-41d4-a5a4-2d157af73574,70
71,10,4f01f428-cb50-481c-b802-1583664bbea5,0.9993413001769312,c37f333d-63e0-417f-b8d5-d251477f7eea,70
71,10,34187a01-c51d-4bc8-bd9c-90915717980a,0.9993413001491717,a7985c10-d97f-45bb-b3da-11433108ba43,70
71,10,8b691aef-fa36-40e4-87cb-642a1649883a,0.9993413001491717,ce38e723-859f-41d4-a5a4-2d157af73574,70
71,10,33b36e44-8f5e-43a2-ad5c-c479a313ffab,0.9993413001214122,ce38e723-859f-41d4-a5a4-2d157af73574,70
71,10,bf9034de-845e-44ee-932d-0855f1052b25,1.0,3123c823-a13b-4057-8a4c-faccc06c0beb,70
72,10,069b1fe5-a4ba-4e49-a2b1-8e42b3308a80,0.9994083212220756,ce38e723-859f-41d4-a5a4-2d157af73574,71
72,10,85e15072-7f49-471c-823d-fe75fb12ef6c,0.9994083209722235,ce38e723-859f-41d4-a5a4-2d157af73574,71
72,10,afbac3cb-a246-4194-81ff-1dced270d53b,0.9994083209444622,c46fd36b-5cbf-4d29-9c14-d12a5c67afe1,71
72,10,66c98bcc-2e06-4b06-b287-1d2a4a4653bf,0.9994083209444622,353f67e4-6ffa-4386-854f-de3da3af850a,71
72,10,e35a01bd-c1f8-48c4-9269-c777e93a1227,0.9994083209167008,ce38e723-859f-41d4-a5a4-2d157af73574,71
72,10,4f01f428-cb50-481c-b802-1583664bbea5,0.9994083209167008,c37f333d-63e0-417f-b8d5-d251477f7eea,71
72,10,34187a01-c51d-4bc8-bd9c-90915717980a,0.9994083208889395,a7985c10-d97f-45bb-b3da-11433108ba43,71
72,10,8b691aef-fa36-40e4-87cb-642a1649883a,0.9994083208611781,ce38e723-859f-41d4-a5a4-2d157af73574,71
72,10,33b36e44-8f5e-43a2-ad5c-c479a313ffab,0.9994083208611781,ce38e723-859f-41d4-a5a4-2d157af73574,71
72,10,32e17f94-5e51-443d-a2c7-f8c6e5f9f774,1.0,93413d94-f965-4680-b8bb-1bb98dedd766,71
73,10,069b1fe5-a4ba-4e49-a2b1-8e42b3308a80,0.9993431171753832,ce38e723-859f-41d4-a5a4-2d157af73574,72
73,10,85e15072-7f49-471c-823d-fe75fb12ef6c,0.9993431169255473,ce38e723-859f-41d4-a5a4-2d157af73574,72
73,10,afbac3cb-a246-4194-81ff-1dced270d53b,0.9993431168977878,c46fd36b-5cbf-4d29-9c14-d12a5c67afe1,72
73,10,66c98bcc-2e06-4b06-b287-1d2a4a4653bf,0.9993431168977878,353f67e4-6ffa-4386-854f-de3da3af850a,72
73,10,e35a01bd-c1f8-48c4-9269-c777e93a1227,0.9993431168700283,ce38e723-859f-41d4-a5a4-2d157af73574,72
73,10,4f01f428-cb50-481c-b802-1583664bbea5,0.9993431168700283,c37f333d-63e0-417f-b8d5-d251477f7eea,72
73,10,34187a01-c51d-4bc8-bd9c-90915717980a,0.9993431168422687,a7985c10-d97f-45bb-b3da-11433108ba43,72
73,10,8b691aef-fa36-40e4-87cb-642a1649883a,0.9993431168145092,ce38e723-859f-41d4-a5a4-2d157af73574,72
73,10,33b36e44-8f5e-43a2-ad5c-c479a313ffab,0.9993431168145092,ce38e723-859f-41d4-a5a4-2d157af73574,72
73,10,14b96845-fa04-403a-a5f6-ce1f456a6a26,1.0,7d7e608f-7d10-4547-9da3-fd6bb3381eac,72
74,10,069b1fe5-a4ba-4e49-a2b1-8e42b3308a80,0.9995666459805448,ce38e723-859f-41d4-a5a4-2d157af73574,73
74,10,85e15072-7f49-471c-823d-fe75fb12ef6c,0.9995666457306531,ce38e723-859f-41d4-a5a4-2d157af73574,73
74,10,afbac3cb-a246-4194-81ff-1dced270d53b,0.9995666457028874,c46fd36b-5cbf-4d29-9c14-d12a5c67afe1,73
74,10,66c98bcc-2e06-4b06-b287-1d2a4a4653bf,0.9995666456751217,353f67e4-6ffa-4386-854f-de3da3af850a,73
74,10,e35a01bd-c1f8-48c4-9269-c777e93a1227,0.9995666456751217,ce38e723-859f-41d4-a5a4-2d157af73574,73
74,10,4f01f428-cb50-481c-b802-1583664bbea5,0.999566645647356,c37f333d-63e0-417f-b8d5-d251477f7eea,73
74,10,34187a01-c51d-4bc8-bd9c-90915717980a,0.9995666456195902,a7985c10-d97f-45bb-b3da-11433108ba43,73
74,10,8b691aef-fa36-40e4-87cb-642a1649883a,0.9995666456195902,ce38e723-859f-41d4-a5a4-2d157af73574,73
74,10,33b36e44-8f5e-43a2-ad5c-c479a313ffab,0.9995666455918244,ce38e723-859f-41d4-a5a4-2d157af73574,73
74,10,fe2be492-ac24-429e-b153-090d25f74475,1.0,b777d8de-bb6a-46fb-9563-b5b978f7a2b7,73
75,10,069b1fe5-a4ba-4e49-a2b1-8e42b3308a80,0.9995738555198075,ce38e723-859f-41d4-a5a4-2d157af73574,74
75,10,85e15072-7f49-471c-823d-fe75fb12ef6c,0.9995738552421481,ce38e723-859f-41d4-a5a4-2d157af73574,74
75,10,afbac3cb-a246-4194-81ff-1dced270d53b,0.9995738552421481,c46fd36b-5cbf-4d29-9c14-d12a5c67afe1,74
75,10,66c98bcc-2e06-4b06-b287-1d2a4a4653bf,0.9995738552143821,353f67e4-6ffa-4386-854f-de3da3af850a,74
75,10,e35a01bd-c1f8-48c4-9269-c777e93a1227,0.9995738551866162,ce38e723-859f-41d4-a5a4-2d157af73574,74
75,10,4f01f428-cb50-481c-b802-1583664bbea5,0.9995738551866162,c37f333d-63e0-417f-b8d5-d251477f7eea,74
75,10,34187a01-c51d-4bc8-bd9c-90915717980a,0.9995738551588503,a7985c10-d97f-45bb-b3da-11433108ba43,74
75,10,8b691aef-fa36-40e4-87cb-642a1649883a,0.9995738551588503,ce38e723-859f-41d4-a5a4-2d157af73574,74
75,10,33b36e44-8f5e-43a2-ad5c-c479a313ffab,0.9995738551310843,ce38e723-859f-41d4-a5a4-2d157af73574,74
75,10,680f8938-ecbf-4123-9cb3-0a1e77c97277,1.0,6ebb6137-34e6-41bb-bd16-2ebe7bad0a54,74
76,10,069b1fe5-a4ba-4e49-a2b1-8e42b3308a80,0.999360585845747,ce38e723-859f-41d4-a5a4-2d157af73574,75
76,10,85e15072-7f49-471c-823d-fe75fb12ef6c,0.9993605856236669,ce38e723-859f-41d4-a5a4-2d157af73574,75
76,10,afbac3cb-a246-4194-81ff-1dced270d53b,0.9993605855959069,c46fd36b-5cbf-4d29-9c14-d12a5c67afe1,75
76,10,66c98bcc-2e06-4b06-b287-1d2a4a4653bf,0.9993605855681469,353f67e4-6ffa-4386-854f-de3da3af850a,75
76,10,e35a01bd-c1f8-48c4-9269-c777e93a1227,0.9993605855403869,ce38e723-859f-41d4-a5a4-2d157af73574,75
76,10,4f01f428-cb50-481c-b802-1583664bbea5,0.9993605855126269,c37f333d-63e0-417f-b8d5-d251477f7eea,75
76,10,34187a01-c51d-4bc8-bd9c-90915717980a,0.9993605855126269,a7985c10-d97f-45bb-b3da-11433108ba43,75
76,10,8b691aef-fa36-40e4-87cb-642a1649883a,0.9993605854848668,ce38e723-859f-41d4-a5a4-2d157af73574,75
76,10,33b36e44-8f5e-43a2-ad5c-c479a313ffab,0.9993605854571068,ce38e723-859f-41d4-a5a4-2d157af73574,75
76,10,8aead7d0-0e0e-479a-9933-7dbc9fa51b9f,1.0,58880182-b647-4738-b233-b0afdcbf3159,75
77,10,069b1fe5-a4ba-4e49-a2b1-8e42b3308a80,0.999834629258582,ce38e723-859f-41d4-a5a4-2d157af73574,76
77,10,85e15072-7f49-471c-823d-fe75fb12ef6c,0.9998346290086234,ce38e723-859f-41d4-a5a4-2d157af73574,76
77,10,afbac3cb-a246-4194-81ff-1dced270d53b,0.9998346290086234,c46fd36b-5cbf-4d29-9c14-d12a5c67afe1,76
77,10,66c98bcc-2e06-4b06-b287-1d2a4a4653bf,0.9998346289808502,353f67e4-6ffa-4386-854f-de3da3af850a,76
77,10,e35a01bd-c1f8-48c4-9269-c777e93a1227,0.9998346289808502,ce38e723-859f-41d4-a5a4-2d157af73574,76
77,10,4f01f428-cb50-481c-b802-1583664bbea5,0.9998346289530771,c37f333d-63e0-417f-b8d5-d251477f7eea,76
77,10,34187a01-c51d-4bc8-bd9c-90915717980a,0.9998346289253038,a7985c10-d97f-45bb-b3da-11433108ba43,76
77,10,8b691aef-fa36-40e4-87cb-642a1649883a,0.9998346289253038,ce38e723-859f-41d4-a5a4-2d157af73574,76
77,10,33b36e44-8f5e-43a2-ad5c-c479a313ffab,0.9998346288975307,ce38e723-859f-41d4-a5a4-2d157af73574,76
78,10,069b1fe5-a4ba-4e49-a2b1-8e42b3308a80,0.9993952107088148,ce38e723-859f-41d4-a5a4-2d157af73574,77
78,10,85e15072-7f49-471c-823d-fe75fb12ef6c,0.999395210458966,ce38e723-859f-41d4-a5a4-2d157af73574,77
78,10,afbac3cb-a246-4194-81ff-1dced270d53b,0.9993952104312049,c46fd36b-5cbf-4d29-9c14-d12a5c67afe1,77
78,10,66c98bcc-2e06-4b06-b287-1d2a4a4653bf,0.999395210403444,353f67e4-6ffa-4386-854f-de3da3af850a,77
78,10,e35a01bd-c1f8-48c4-9269-c777e93a1227,0.999395210375683,ce38e723-859f-41d4-a5a4-2d157af73574,77
78,10,4f01f428-cb50-481c-b802-1583664bbea5,0.999395210375683,c37f333d-63e0-417f-b8d5-d251477f7eea,77
78,10,34187a01-c51d-4bc8-bd9c-90915717980a,0.999395210347922,a7985c10-d97f-45bb-b3da-11433108ba43,77
78,10,8b691aef-fa36-40e4-87cb-642a1649883a,0.999395210347922,ce38e723-859f-41d4-a5a4-2d157af73574,77
78,10,33b36e44-8f5e-43a2-ad5c-c479a313ffab,0.9993952103201611,ce38e723-859f-41d4-a5a4-2d157af73574,77
78,10,656f452e-fa1c-4b3a-b609-7c02a44c529c,1.0,cbe78a13-e9c8-40a1-ae0d-377df64c863c,77
79,10,069b1fe5-a4ba-4e49-a2b1-8e42b3308a80,0.9993416317084625,ce38e723-859f-41d4-a5a4-2d157af73574,78
79,10,85e15072-7f49-471c-823d-fe75fb12ef6c,0.9993416314586271,ce38e723-859f-41d4-a5a4-2d157af73574,78
79,10,afbac3cb-a246-4194-81ff-1dced270d53b,0.9993416314586271,c46fd36b-5cbf-4d29-9c14-d12a5c67afe1,78
79,10,66c98bcc-2e06-4b06-b287-1d2a4a4653bf,0.9993416314308676,353f67e4-6ffa-4386-854f-de3da3af850a,78
79,10,e35a01bd-c1f8-48c4-9269-c777e93a1227,0.9993416314308676,ce38e723-859f-41d4-a5a4-2d157af73574,78
79,10,4f01f428-cb50-481c-b802-1583664bbea5,0.9993416314031082,c37f333d-63e0-417f-b8d5-d251477f7eea,78
79,10,34187a01-c51d-4bc8-bd9c-90915717980a,0.9993416314031082,a7985c10-d97f-45bb-b3da-11433108ba43,78
79,10,8b691aef-fa36-40e4-87cb-642a1649883a,0.9993416313753486,ce38e723-859f-41d4-a5a4-2d157af73574,78
79,10,33b36e44-8f5e-43a2-ad5c-c479a313ffab,0.9993416313475891,ce38e723-859f-41d4-a5a4-2d157af73574,78
79,10,039f0351-9de1-4471-b6f0-2f88ef58b38c,1.0,6ebb6137-34e6-41bb-bd16-2ebe7bad0a54,78
80,10,069b1fe5-a4ba-4e49-a2b1-8e42b3308a80,0.9994490227048786,ce38e723-859f-41d4-a5a4-2d157af73574,79
80,10,85e15072-7f49-471c-823d-fe75fb12ef6c,0.9994490224827788,ce38e723-859f-41d4-a5a4-2d157af73574,79
80,10,afbac3cb-a246-4194-81ff-1dced270d53b,0.9994490224550162,c46fd36b-5cbf-4d29-9c14-d12a5c67afe1,79
80,10,66c98bcc-2e06-4b06-b287-1d2a4a4653bf,0.9994490224550162,353f67e4-6ffa-4386-854f-de3da3af850a,79
80,10,e35a01bd-c1f8-48c4-9269-c777e93a1227,0.9994490224272538,ce38e723-859f-41d4-a5a4-2d157af73574,79
80,10,4f01f428-cb50-481c-b802-1583664bbea5,0.9994490224272538,c37f333d-63e0-417f-b8d5-d251477f7eea,79
80,10,34187a01-c51d-4bc8-bd9c-90915717980a,0.9994490223994913,a7985c10-d97f-45bb-b3da-11433108ba43,79
80,10,8b691aef-fa36-40e4-87cb-642a1649883a,0.9994490223717288,ce38e723-859f-41d4-a5a4-2d157af73574,79
80,10,33b36e44-8f5e-43a2-ad5c-c479a313ffab,0.9994490223717288,ce38e723-859f-41d4-a5a4-2d157af73574,79
80,10,754365ac-28bc-4559-9fa0-2762c65916c0,1.0,6ebb6137-34e6-41bb-bd16-2ebe7bad0a54,79
81,10,069b1fe5-a4ba-4e49-a2b1-8e42b3308a80,0.9993303909826917,ce38e723-859f-41d4-a5a4-2d157af73574,80
81,10,85e15072-7f49-471c-823d-fe75fb12ef6c,0.9993303907883775,ce38e723-859f-41d4-a5a4-2d157af73574,80
81,10,afbac3cb-a246-4194-81ff-1dced270d53b,0.9993303907328591,c46fd36b-5cbf-4d29-9c14-d12a5c67afe1,80
81,10,66c98bcc-2e06-4b06-b287-1d2a4a4653bf,0.9993303907328591,353f67e4-6ffa-4386-854f-de3da3af850a,80
81,10,e35a01bd-c1f8-48c4-9269-c777e93a1227,0.9993303907050999,ce38e723-859f-41d4-a5a4-2d157af73574,80
81,10,4f01f428-cb50-481c-b802-1583664bbea5,0.9993303907050999,c37f333d-63e0-417f-b8d5-d251477f7eea,80
81,10,34187a01-c51d-4bc8-bd9c-90915717980a,0.9993303906773408,a7985c10-d97f-45bb-b3da-11433108ba43,80
81,10,8b691aef-fa36-40e4-87cb-642a1649883a,0.9993303906495815,ce38e723-859f-41d4-a5a4-2d157af73574,80
81,10,33b36e44-8f5e-43a2-ad5c-c479a313ffab,0.9993303906495815,ce38e723-859f-41d4-a5a4-2d157af73574,80
81,10,ded515c9-0509-40ff-8002-7604a51c1060,1.0,6ebb6137-34e6-41bb-bd16-2ebe7bad0a54,80
82,10,069b1fe5-a4ba-4e49-a2b1-8e42b3308a80,0.9993955589148235,ce38e723-859f-41d4-a5a4-2d157af73574,81
82,10,85e15072-7f49-471c-823d-fe75fb12ef6c,0.9993955586372135,ce38e723-859f-41d4-a5a4-2d157af73574,81
82,10,afbac3cb-a246-4194-81ff-1dced270d53b,0.9993955586094526,c46fd36b-5cbf-4d29-9c14-d12a5c67afe1,81
82,10,66c98bcc-2e06-4b06-b287-1d2a4a4653bf,0.9993955586094526,353f67e4-6ffa-4386-854f-de3da3af850a,81
